origin,displacement_type,time,displaced_population
uga,refugees,1999,13937
uga,refugees,2000,32414
uga,refugees,2001,40141
uga,refugees,2002,40425
uga,refugees,2003,35247
uga,refugees,2004,31963
uga,refugees,2005,34225
uga,refugees,2006,21751
uga,refugees,2007,21341
uga,refugees,2008,7548
uga,refugees,2009,7554
uga,refugees,2010,6441
uga,refugees,2011,5680
uga,refugees,2012,5608
uga,refugees,2013,8176
uga,refugees,2014,7191
uga,refugees,2015,6316
uga,refugees,2016,6233
uga,refugees,2017,6385
uga,refugees,2018,6979
uga,returned_idps,2006,300000
uga,returned_idps,2007,579000
uga,returned_idps,2008,603000
uga,returned_idps,2009,407700
uga,returned_idps,2010,302991
uga,returned_idps,2011,95822
uga,returned_refugees,1978,30000
uga,returned_refugees,1979,24790
uga,returned_refugees,1980,33200
uga,returned_refugees,1981,42250
uga,returned_refugees,1982,126000
uga,returned_refugees,1983,6240
uga,returned_refugees,1984,58500
uga,returned_refugees,1985,56210
uga,returned_refugees,1986,57270
uga,returned_refugees,1987,83950
uga,returned_refugees,1988,85160
uga,returned_refugees,1989,19040
uga,returned_refugees,1990,80
uga,returned_refugees,1991,60
uga,returned_refugees,1992,4992
uga,returned_refugees,1993,1146
uga,returned_refugees,1994,4017
uga,returned_refugees,1995,4571
uga,returned_refugees,1996,334
uga,returned_refugees,1997,1258
uga,returned_refugees,1998,1007
uga,returned_refugees,1999,236
uga,returned_refugees,2000,438
uga,returned_refugees,2001,155
uga,returned_refugees,2002,263
uga,returned_refugees,2003,4412
uga,returned_refugees,2004,91
uga,returned_refugees,2005,24
uga,returned_refugees,2006,5035
uga,returned_refugees,2007,6
uga,returned_refugees,2008,104
uga,returned_refugees,2009,88
uga,returned_refugees,2010,59
uga,returned_refugees,2011,20
uga,returned_refugees,2012,20
uga,returned_refugees,2013,4
uga,returned_refugees,2014,1
uga,returned_refugees,2015,1192
ukr,asylum_seekers,2000,3043
ukr,asylum_seekers,2001,5900
ukr,asylum_seekers,2002,4875
ukr,asylum_seekers,2003,2866
ukr,asylum_seekers,2004,2652
ukr,asylum_seekers,2005,2670
ukr,asylum_seekers,2006,3487
ukr,asylum_seekers,2007,2423
ukr,asylum_seekers,2008,1899
ukr,asylum_seekers,2009,1544
ukr,asylum_seekers,2010,1260
ukr,asylum_seekers,2011,1054
ukr,asylum_seekers,2012,1211
ukr,asylum_seekers,2013,1641
ukr,asylum_seekers,2014,15535
ukr,asylum_seekers,2015,22368
ukr,asylum_seekers,2016,27862
ukr,asylum_seekers,2017,37659
ukr,asylum_seekers,2018,31940
ukr,internally_displaced_persons,2014,823000
ukr,internally_displaced_persons,2015,1600000
ukr,internally_displaced_persons,2016,1800000
ukr,internally_displaced_persons,2017,1800000
ukr,internally_displaced_persons,2018,1500000
ukr,others_of_concern,1998,570
ukr,others_of_concern,2000,96
ukr,others_of_concern,2013,6
ukr,others_of_concern,2014,5
ukr,others_of_concern,2015,5
ukr,others_of_concern,2016,5
ukr,others_of_concern,2017,4
ukr,refugees,1992,38
ukr,refugees,1993,134
ukr,refugees,1994,915
ukr,refugees,1995,1701
ukr,refugees,1996,6107
ukr,refugees,1997,6348
ukr,refugees,1998,4596
ukr,refugees,1999,12236
ukr,refugees,2000,19312
ukr,refugees,2001,26716
ukr,refugees,2002,85265
ukr,refugees,2003,94148
ukr,refugees,2004,89587
ukr,refugees,2005,84228
ukr,refugees,2006,63723
ukr,refugees,2007,25985
ukr,refugees,2008,28424
ukr,refugees,2009,24522
ukr,refugees,2010,25111
ukr,refugees,2011,25379
ukr,refugees,2012,25256
ukr,refugees,2013,5163
ukr,refugees,2014,237625
ukr,refugees,2015,321418
ukr,refugees,2016,239075
ukr,refugees,2017,139561
ukr,refugees,2018,93233
ukr,returned_refugees,1994,2
ukr,returned_refugees,1996,8
ukr,returned_refugees,1999,2
ukr,returned_refugees,2000,8
ukr,returned_refugees,2005,1
ukr,returned_refugees,2015,1
ukr,returned_refugees,2016,8
ukr,returned_refugees,2017,5
ukr,returned_refugees,2018,6
ury,asylum_seekers,2000,159
ury,asylum_seekers,2001,309
ury,asylum_seekers,2002,509
ury,asylum_seekers,2003,543
ury,asylum_seekers,2004,130
ury,asylum_seekers,2005,62
ury,asylum_seekers,2006,55
ury,asylum_seekers,2007,32
ury,asylum_seekers,2008,51
ury,asylum_seekers,2009,62
ury,asylum_seekers,2010,51
ury,asylum_seekers,2011,47
ury,asylum_seekers,2012,36
ury,asylum_seekers,2013,24
ury,asylum_seekers,2014,46
ury,asylum_seekers,2015,62
ury,asylum_seekers,2016,108
ury,asylum_seekers,2017,172
ury,asylum_seekers,2018,190
ury,refugees,1974,3000
ury,refugees,1975,570
ury,refugees,1976,1160
ury,refugees,1980,24
ury,refugees,1981,24
ury,refugees,1982,525
ury,refugees,1983,25
ury,refugees,1984,165
ury,refugees,1985,537
ury,refugees,1986,47
ury,refugees,1987,39
ury,refugees,1988,32
ury,refugees,1989,202
ury,refugees,1990,842
ury,refugees,1991,601
ury,refugees,1992,429
ury,refugees,1993,162
ury,refugees,1994,362
ury,refugees,1995,262
ury,refugees,1996,201
ury,refugees,1997,89
ury,refugees,1998,74
ury,refugees,1999,39
ury,refugees,2000,51
ury,refugees,2001,46
ury,refugees,2002,61
ury,refugees,2003,57
ury,refugees,2004,81
ury,refugees,2005,111
ury,refugees,2006,164
ury,refugees,2007,197
ury,refugees,2008,199
ury,refugees,2009,188
ury,refugees,2010,186
ury,refugees,2011,184
ury,refugees,2012,171
ury,refugees,2013,147
ury,refugees,2014,124
ury,refugees,2015,91
ury,refugees,2016,27
ury,refugees,2017,7
ury,refugees,2018,7
ury,returned_refugees,1983,1960
ury,returned_refugees,1984,100
ury,returned_refugees,1985,1300
ury,returned_refugees,1986,60
ury,returned_refugees,1994,16
ury,returned_refugees,1995,4
ury,returned_refugees,2000,6
usa,asylum_seekers,2000,92
usa,asylum_seekers,2001,111
usa,asylum_seekers,2002,235
usa,asylum_seekers,2003,352
usa,asylum_seekers,2004,273
usa,asylum_seekers,2005,263
usa,asylum_seekers,2006,398
usa,asylum_seekers,2007,1116
usa,asylum_seekers,2008,1755
usa,asylum_seekers,2009,1456
usa,asylum_seekers,2010,881
usa,asylum_seekers,2011,605
usa,asylum_seekers,2012,435
usa,asylum_seekers,2013,298
usa,asylum_seekers,2014,190
usa,asylum_seekers,2015,262
usa,asylum_seekers,2016,288
usa,asylum_seekers,2017,2174
usa,asylum_seekers,2018,2806
usa,others_of_concern,2013,8
usa,others_of_concern,2014,17
usa,others_of_concern,2015,11
usa,others_of_concern,2016,8
usa,others_of_concern,2017,6
usa,refugees,1990,1
usa,refugees,1991,8
usa,refugees,1992,10
usa,refugees,1993,12
usa,refugees,1994,366
usa,refugees,1995,245
usa,refugees,1996,143
usa,refugees,1997,75
usa,refugees,1998,51
usa,refugees,1999,41
usa,refugees,2000,176
usa,refugees,2001,219
usa,refugees,2002,383
usa,refugees,2003,395
usa,refugees,2004,451
usa,refugees,2005,683
usa,refugees,2006,1356
usa,refugees,2007,2174
usa,refugees,2008,2137
usa,refugees,2009,2368
usa,refugees,2010,3026
usa,refugees,2011,3778
usa,refugees,2012,4456
usa,refugees,2013,4760
usa,refugees,2014,4987
usa,refugees,2015,4832
usa,refugees,2016,310
usa,refugees,2017,297
usa,refugees,2018,313
usa,returned_refugees,1993,1
usa,returned_refugees,2000,1
uzb,asylum_seekers,2000,376
uzb,asylum_seekers,2001,659
uzb,asylum_seekers,2002,1532
uzb,asylum_seekers,2003,1527
uzb,asylum_seekers,2004,1339
uzb,asylum_seekers,2005,1475
uzb,asylum_seekers,2006,2155
uzb,asylum_seekers,2007,1833
uzb,asylum_seekers,2008,1840
uzb,asylum_seekers,2009,1581
uzb,asylum_seekers,2010,1617
uzb,asylum_seekers,2011,1516
uzb,asylum_seekers,2012,1440
uzb,asylum_seekers,2013,1784
uzb,asylum_seekers,2014,2077
uzb,asylum_seekers,2015,2680
uzb,asylum_seekers,2016,3013
uzb,asylum_seekers,2017,3522
uzb,asylum_seekers,2018,4576
uzb,others_of_concern,1998,714
uzb,others_of_concern,2000,51649
uzb,others_of_concern,2001,7427
uzb,others_of_concern,2002,2461
uzb,others_of_concern,2003,430
uzb,others_of_concern,2004,430
uzb,others_of_concern,2013,1
uzb,others_of_concern,2014,3
uzb,others_of_concern,2015,2
uzb,others_of_concern,2016,2
uzb,refugees,1993,2
uzb,refugees,1994,29060
uzb,refugees,1995,143
uzb,refugees,1996,69747
uzb,refugees,1997,69069
uzb,refugees,1998,51729
uzb,refugees,1999,45533
uzb,refugees,2000,3628
uzb,refugees,2001,3458
uzb,refugees,2002,6881
uzb,refugees,2003,7391
uzb,refugees,2004,7290
uzb,refugees,2005,8323
uzb,refugees,2006,9101
uzb,refugees,2007,5663
uzb,refugees,2008,6308
uzb,refugees,2009,6669
uzb,refugees,2010,8840
uzb,refugees,2011,12664
uzb,refugees,2012,11593
uzb,refugees,2013,4952
uzb,refugees,2014,4795
uzb,refugees,2015,4206
uzb,refugees,2016,3836
uzb,refugees,2017,3392
uzb,refugees,2018,3246
uzb,returned_refugees,1996,4
uzb,returned_refugees,1998,17
uzb,returned_refugees,1999,1
uzb,returned_refugees,2006,4
uzb,returned_refugees,2007,6
uzb,returned_refugees,2008,5
uzb,returned_refugees,2009,12
uzb,returned_refugees,2016,3
various_unknown,asylum_seekers,2000,191990
various_unknown,asylum_seekers,2001,137012
various_unknown,asylum_seekers,2002,268363
various_unknown,asylum_seekers,2003,229302
various_unknown,asylum_seekers,2004,225549
various_unknown,asylum_seekers,2005,125978
various_unknown,asylum_seekers,2006,209492
various_unknown,asylum_seekers,2007,181393
various_unknown,asylum_seekers,2008,251076
various_unknown,asylum_seekers,2009,447282
various_unknown,asylum_seekers,2010,271564
various_unknown,asylum_seekers,2011,283849
various_unknown,asylum_seekers,2012,226460
various_unknown,asylum_seekers,2013,158926
various_unknown,asylum_seekers,2014,433206
various_unknown,asylum_seekers,2015,1047326
various_unknown,asylum_seekers,2016,228434
various_unknown,asylum_seekers,2017,34558
various_unknown,asylum_seekers,2018,65548
various_unknown,others_of_concern,1997,160800
various_unknown,others_of_concern,1998,180205
various_unknown,others_of_concern,1999,181034
various_unknown,others_of_concern,2000,162071
various_unknown,others_of_concern,2001,22203
various_unknown,others_of_concern,2002,7926
various_unknown,others_of_concern,2003,23759
various_unknown,others_of_concern,2004,7676
various_unknown,others_of_concern,2005,12765
various_unknown,others_of_concern,2006,67341
various_unknown,others_of_concern,2007,5804
various_unknown,others_of_concern,2008,4029
various_unknown,others_of_concern,2009,430
various_unknown,others_of_concern,2012,583
various_unknown,others_of_concern,2013,12740
various_unknown,others_of_concern,2014,16350
various_unknown,others_of_concern,2015,14244
various_unknown,others_of_concern,2016,40875
various_unknown,others_of_concern,2017,120348
various_unknown,others_of_concern,2018,147254
various_unknown,refugees,1951,2116011
various_unknown,refugees,1952,1952928
various_unknown,refugees,1953,1847304
various_unknown,refugees,1954,1749628
various_unknown,refugees,1955,1717966
various_unknown,refugees,1956,1767975
various_unknown,refugees,1957,1742514
various_unknown,refugees,1958,1689310
various_unknown,refugees,1959,1674185
various_unknown,refugees,1960,1506664
various_unknown,refugees,1961,1487067
various_unknown,refugees,1962,1443622
various_unknown,refugees,1963,1329403
various_unknown,refugees,1964,1328259
various_unknown,refugees,1965,1529335
various_unknown,refugees,1966,1335693
various_unknown,refugees,1967,1341171
various_unknown,refugees,1968,1300846
various_unknown,refugees,1969,1394437
various_unknown,refugees,1970,1290370
various_unknown,refugees,1971,2045180
various_unknown,refugees,1972,1943380
various_unknown,refugees,1973,1803895
various_unknown,refugees,1974,1822433
various_unknown,refugees,1975,1920594
various_unknown,refugees,1976,2472611
various_unknown,refugees,1977,2178564
various_unknown,refugees,1978,1847004
various_unknown,refugees,1979,1898392
various_unknown,refugees,1980,1589450
various_unknown,refugees,1981,1680386
various_unknown,refugees,1982,1722228
various_unknown,refugees,1983,1857092
various_unknown,refugees,1984,1668896
various_unknown,refugees,1985,1884631
various_unknown,refugees,1986,2355351
various_unknown,refugees,1987,2227318
various_unknown,refugees,1988,2246249
various_unknown,refugees,1989,2434983
various_unknown,refugees,1990,2568216
various_unknown,refugees,1991,2247608
various_unknown,refugees,1992,3118510
various_unknown,refugees,1993,2239034
various_unknown,refugees,1994,1803198
various_unknown,refugees,1995,2166469
various_unknown,refugees,1996,1412810
various_unknown,refugees,1997,1065784
various_unknown,refugees,1998,1070617
various_unknown,refugees,1999,1236830
various_unknown,refugees,2000,1119372
various_unknown,refugees,2001,1099539
various_unknown,refugees,2002,289766
various_unknown,refugees,2003,320108
various_unknown,refugees,2004,351199
various_unknown,refugees,2005,187215
various_unknown,refugees,2006,246951
various_unknown,refugees,2007,194062
various_unknown,refugees,2008,190692
various_unknown,refugees,2009,186684
various_unknown,refugees,2010,167117
various_unknown,refugees,2011,145048
various_unknown,refugees,2012,132807
various_unknown,refugees,2013,107207
various_unknown,refugees,2014,101141
various_unknown,refugees,2015,120132
various_unknown,refugees,2016,138786
various_unknown,refugees,2017,202185
various_unknown,refugees,2018,216534
various_unknown,returned_refugees,1965,300
various_unknown,returned_refugees,1966,190
various_unknown,returned_refugees,1967,40
various_unknown,returned_refugees,1968,70
various_unknown,returned_refugees,1969,130
various_unknown,returned_refugees,1970,280
various_unknown,returned_refugees,1971,220
various_unknown,returned_refugees,1972,80
various_unknown,returned_refugees,1973,110
various_unknown,returned_refugees,1974,90
various_unknown,returned_refugees,1975,160
various_unknown,returned_refugees,1976,70
various_unknown,returned_refugees,1977,160
various_unknown,returned_refugees,1978,750
various_unknown,returned_refugees,1979,1080
various_unknown,returned_refugees,1980,490
various_unknown,returned_refugees,1981,6580
various_unknown,returned_refugees,1982,3560
various_unknown,returned_refugees,1983,470
various_unknown,returned_refugees,1984,1030
various_unknown,returned_refugees,1985,39820
various_unknown,returned_refugees,1986,600
various_unknown,returned_refugees,1987,800
various_unknown,returned_refugees,1988,1670
various_unknown,returned_refugees,1989,2785
various_unknown,returned_refugees,1990,4040
various_unknown,returned_refugees,1991,3010
various_unknown,returned_refugees,1992,3900
various_unknown,returned_refugees,1993,674
various_unknown,returned_refugees,1994,1188
various_unknown,returned_refugees,1995,151
various_unknown,returned_refugees,1996,15783
various_unknown,returned_refugees,1998,109
various_unknown,returned_refugees,1999,212
various_unknown,returned_refugees,2000,8
various_unknown,returned_refugees,2001,22
various_unknown,returned_refugees,2002,51
various_unknown,returned_refugees,2003,72
various_unknown,returned_refugees,2004,101
various_unknown,returned_refugees,2005,20
various_unknown,returned_refugees,2006,67
various_unknown,returned_refugees,2007,38
various_unknown,returned_refugees,2008,49
various_unknown,returned_refugees,2009,25
various_unknown,returned_refugees,2012,26
vct,asylum_seekers,2000,78
vct,asylum_seekers,2001,174
vct,asylum_seekers,2002,512
vct,asylum_seekers,2003,421
vct,asylum_seekers,2004,212
vct,asylum_seekers,2005,355
vct,asylum_seekers,2006,320
vct,asylum_seekers,2007,504
vct,asylum_seekers,2008,744
vct,asylum_seekers,2009,1073
vct,asylum_seekers,2010,1047
vct,asylum_seekers,2011,906
vct,asylum_seekers,2012,489
vct,asylum_seekers,2013,226
vct,asylum_seekers,2014,46
vct,asylum_seekers,2015,42
vct,asylum_seekers,2016,133
vct,asylum_seekers,2017,136
vct,asylum_seekers,2018,55
vct,refugees,1994,7
vct,refugees,1995,7
vct,refugees,1996,13
vct,refugees,1997,13
vct,refugees,1998,24
vct,refugees,1999,36
vct,refugees,2000,48
vct,refugees,2001,67
vct,refugees,2002,81
vct,refugees,2003,105
vct,refugees,2004,181
vct,refugees,2005,279
vct,refugees,2006,387
vct,refugees,2007,646
vct,refugees,2008,750
vct,refugees,2009,849
vct,refugees,2010,946
vct,refugees,2011,1127
vct,refugees,2012,1316
vct,refugees,2013,1535
vct,refugees,2014,1736
vct,refugees,2015,1823
vct,refugees,2016,1333
vct,refugees,2017,1301
vct,refugees,2018,1248
ven,asylum_seekers,2000,172
ven,asylum_seekers,2001,335
ven,asylum_seekers,2002,783
ven,asylum_seekers,2003,2019
ven,asylum_seekers,2004,2696
ven,asylum_seekers,2005,2832
ven,asylum_seekers,2006,2375
ven,asylum_seekers,2007,1759
ven,asylum_seekers,2008,1526
ven,asylum_seekers,2009,1580
ven,asylum_seekers,2010,628
ven,asylum_seekers,2011,573
ven,asylum_seekers,2012,499
ven,asylum_seekers,2013,1157
ven,asylum_seekers,2014,4820
ven,asylum_seekers,2015,15092
ven,asylum_seekers,2016,45088
ven,asylum_seekers,2017,147958
ven,asylum_seekers,2018,464209
ven,others_of_concern,2014,2
ven,others_of_concern,2015,2
ven,others_of_concern,2016,1
ven,others_of_concern,2017,345585
ven,others_of_concern,2018,2592947
ven,refugees,1991,1
ven,refugees,1992,4
ven,refugees,1993,135
ven,refugees,1994,371
ven,refugees,1995,476
ven,refugees,1996,557
ven,refugees,1997,608
ven,refugees,1998,570
ven,refugees,1999,556
ven,refugees,2000,471
ven,refugees,2001,466
ven,refugees,2002,526
ven,refugees,2003,598
ven,refugees,2004,1256
ven,refugees,2005,2590
ven,refugees,2006,3828
ven,refugees,2007,5094
ven,refugees,2008,5807
ven,refugees,2009,6221
ven,refugees,2010,6701
ven,refugees,2011,7577
ven,refugees,2012,8208
ven,refugees,2013,8395
ven,refugees,2014,8009
ven,refugees,2015,7454
ven,refugees,2016,7537
ven,refugees,2017,9263
ven,refugees,2018,21027
ven,returned_refugees,1994,131
ven,returned_refugees,1996,3
ven,returned_refugees,2000,4
ven,returned_refugees,2007,5
vgb,asylum_seekers,2014,1
vnm,asylum_seekers,2000,1529
vnm,asylum_seekers,2001,3477
vnm,asylum_seekers,2002,2092
vnm,asylum_seekers,2003,1249
vnm,asylum_seekers,2004,1083
vnm,asylum_seekers,2005,1695
vnm,asylum_seekers,2006,1772
vnm,asylum_seekers,2007,1784
vnm,asylum_seekers,2008,1712
vnm,asylum_seekers,2009,1200
vnm,asylum_seekers,2010,1129
vnm,asylum_seekers,2011,1301
vnm,asylum_seekers,2012,1404
vnm,asylum_seekers,2013,2003
vnm,asylum_seekers,2014,3149
vnm,asylum_seekers,2015,4372
vnm,asylum_seekers,2016,4550
vnm,asylum_seekers,2017,7104
vnm,asylum_seekers,2018,5560
vnm,others_of_concern,1998,46
vnm,others_of_concern,1999,40
vnm,others_of_concern,2000,40
vnm,others_of_concern,2001,2036
vnm,others_of_concern,2002,1954
vnm,others_of_concern,2003,1691
vnm,others_of_concern,2004,1829
vnm,others_of_concern,2005,797
vnm,others_of_concern,2006,476
vnm,others_of_concern,2007,165
vnm,others_of_concern,2008,87
vnm,others_of_concern,2009,68
vnm,others_of_concern,2010,68
vnm,others_of_concern,2011,68
vnm,others_of_concern,2012,68
vnm,others_of_concern,2013,68
vnm,others_of_concern,2014,68
vnm,others_of_concern,2015,265
vnm,others_of_concern,2016,68
vnm,others_of_concern,2017,68
vnm,others_of_concern,2018,68
vnm,refugees,1964,10000
